timestamp,slice_id,node_id,node_type,cpu,memory,latency_ms,packet_loss,throughput_mbps,prb_utilization,fault_label,fault_type
2026-05-09T15:20:00+00:00,slice_3,upf_3,UPF,56.07,56.47,10.92,0.001155,549.52,0.2918,0,
2026-05-09T15:40:00+00:00,slice_1,gnb_1,gNB,68.12,56.53,25.91,0.004144,718.12,0.38,0,
2026-05-09T15:40:00+00:00,slice_1,upf_1,UPF,61.79,53.61,21.31,0.004741,739.32,0.4827,0,
2026-05-09T15:40:00+00:00,slice_1,router_1,Router,67.12,55.27,26.27,0.000537,683.79,0.4873,0,
2026-05-09T15:40:00+00:00,slice_1,app_1,Service,63.47,60.87,26.27,0.004836,709.3,0.3845,0,
2026-05-09T15:40:00+00:00,slice_2,gnb_2,gNB,65.69,52.47,52.11,0.000905,386.6,0.5171,0,
2026-05-09T15:40:00+00:00,slice_2,upf_2,UPF,60.84,59.96,49.75,0.005737,452.15,0.5816,0,
2026-05-09T15:40:00+00:00,slice_3,gnb_3,gNB,57.19,57.83,14.18,0.000562,532.32,0.3944,0,
2026-05-09T15:40:00+00:00,slice_3,upf_3,UPF,66.27,57.88,13.38,0.003206,519.6,0.4179,0,
2026-05-09T16:00:00+00:00,slice_1,gnb_1,gNB,62.03,54.91,26.72,0.001707,774.37,0.4786,0,
2026-05-09T16:00:00+00:00,slice_1,upf_1,UPF,63.97,62.76,22.35,0.005925,781.48,0.4638,0,
2026-05-09T16:00:00+00:00,slice_1,router_1,Router,65.67,54.57,21.13,0.002129,759.94,0.5232,0,
2026-05-09T16:00:00+00:00,slice_1,app_1,Service,65.76,58.83,23.84,0.0028,739.03,0.4579,0,
2026-05-09T16:00:00+00:00,slice_2,gnb_2,gNB,61.59,54.82,52.0,0.001206,460.22,0.5707,0,
2026-05-09T16:00:00+00:00,slice_2,upf_2,UPF,69.48,53.98,51.62,0.000454,403.35,0.6276,0,
2026-05-09T16:00:00+00:00,slice_3,gnb_3,gNB,70.29,60.02,12.14,0.00099,615.89,0.3466,0,
2026-05-09T16:00:00+00:00,slice_3,upf_3,UPF,69.46,56.52,9.79,0.002407,603.42,0.3522,0,
2026-05-09T16:20:00+00:00,slice_1,gnb_1,gNB,67.83,62.93,24.91,0.002217,767.94,0.5424,0,
2026-05-09T16:20:00+00:00,slice_1,upf_1,UPF,64.6,58.33,25.65,0.004052,784.6,0.4498,0,
2026-05-09T16:20:00+00:00,slice_1,router_1,Router,63.83,64.01,26.79,0.001178,831.29,0.5387,0,
2026-05-09T16:20:00+00:00,slice_1,app_1,Service,69.61,54.91,25.09,0.00481,835.98,0.451,0,
2026-05-09T16:20:00+00:00,slice_2,gnb_2,gNB,67.82,61.85,53.82,0.005009,418.46,0.6414,0,
2026-05-09T16:20:00+00:00,slice_2,upf_2,UPF,67.78,59.74,52.36,0.003738,469.86,0.5936,0,
2026-05-09T16:20:00+00:00,slice_3,gnb_3,gNB,61.98,64.64,11.26,0.004957,659.43,0.3644,0,
2026-05-09T16:20:00+00:00,slice_3,upf_3,UPF,70.8,56.23,12.59,0.001248,615.6,0.4374,0,
2026-05-09T16:40:00+00:00,slice_1,gnb_1,gNB,64.85,63.16,24.13,0.005036,869.45,0.4694,0,
2026-05-09T16:40:00+00:00,slice_1,upf_1,UPF,64.1,58.13,23.87,0.002091,828.02,0.5526,0,
2026-05-09T16:40:00+00:00,slice_1,router_1,Router,72.45,56.49,23.82,0.005654,872.25,0.5352,0,
2026-05-09T16:40:00+00:00,slice_1,app_1,Service,62.67,65.33,24.8,0.003892,840.03,0.5194,0,
2026-05-09T16:40:00+00:00,slice_2,gnb_2,gNB,62.39,60.45,53.91,0.005966,490.27,0.6412,0,
2026-05-09T16:40:00+00:00,slice_2,upf_2,UPF,74.36,57.29,48.46,0.003745,495.86,0.6204,0,
2026-05-09T16:40:00+00:00,slice_3,gnb_3,gNB,65.95,65.63,13.41,0.163453,392.04,0.4402,1,packet_loss
2026-05-09T16:40:00+00:00,slice_3,upf_3,UPF,73.03,57.87,13.94,0.001946,641.46,0.4155,0,
2026-05-09T17:00:00+00:00,slice_1,gnb_1,gNB,68.88,57.11,26.68,0.005003,817.73,0.5663,0,
2026-05-09T17:00:00+00:00,slice_1,upf_1,UPF,65.55,59.92,23.55,0.0045,864.59,0.5113,0,
2026-05-09T17:00:00+00:00,slice_1,router_1,Router,66.67,61.81,21.21,0.000339,901.07,0.5825,0,
2026-05-09T17:00:00+00:00,slice_1,app_1,Service,71.28,58.18,23.67,0.001847,875.05,0.5729,0,
2026-05-09T17:00:00+00:00,slice_2,gnb_2,gNB,65.07,57.26,50.96,0.003112,458.84,0.6764,0,
2026-05-09T17:00:00+00:00,slice_2,upf_2,UPF,64.35,61.05,51.65,0.005456,524.22,0.684,0,
2026-05-09T17:00:00+00:00,slice_3,gnb_3,gNB,72.62,58.64,14.18,0.003758,683.16,0.3752,0,
2026-05-09T17:00:00+00:00,slice_3,upf_3,UPF,66.12,58.79,10.36,0.001433,665.2,0.4216,0,
2026-05-09T17:20:00+00:00,slice_1,gnb_1,gNB,66.66,63.82,25.59,0.000439,891.97,0.5053,0,
2026-05-09T17:20:00+00:00,slice_1,upf_1,UPF,71.83,65.7,23.92,0.001818,895.54,0.509,0,
2026-05-09T17:20:00+00:00,slice_1,router_1,Router,75.62,63.09,25.83,0.002938,837.6,0.5939,0,
2026-05-09T17:20:00+00:00,slice_1,app_1,Service,72.86,62.72,25.87,0.004014,868.25,0.5374,0,
2026-05-09T17:20:00+00:00,slice_2,gnb_2,gNB,67.08,60.55,54.01,0.004824,474.93,0.718,0,
2026-05-09T17:20:00+00:00,slice_2,upf_2,UPF,74.5,64.29,49.78,0.004113,528.42,0.6577,0,
2026-05-09T17:20:00+00:00,slice_3,gnb_3,gNB,72.99,57.51,10.89,0.00539,654.48,0.4307,0,
2026-05-09T17:20:00+00:00,slice_3,upf_3,UPF,67.18,58.67,9.97,0.000943,695.03,0.4486,0,
2026-05-09T17:40:00+00:00,slice_1,gnb_1,gNB,68.85,66.05,24.37,0.000589,917.15,0.5791,0,
2026-05-09T17:40:00+00:00,slice_1,upf_1,UPF,67.06,60.73,26.16,0.004908,856.1,0.5515,0,
2026-05-09T17:40:00+00:00,slice_1,router_1,Router,68.52,62.91,23.46,0.004768,917.0,0.5257,0,
2026-05-09T17:40:00+00:00,slice_1,app_1,Service,76.39,60.23,22.34,0.003675,939.33,0.5717,0,
2026-05-09T17:40:00+00:00,slice_2,gnb_2,gNB,67.54,63.22,51.87,0.003759,533.85,0.6788,0,
2026-05-09T17:40:00+00:00,slice_2,upf_2,UPF,72.09,59.32,53.94,0.005142,543.65,0.7021,0,
2026-05-09T17:40:00+00:00,slice_3,gnb_3,gNB,72.57,61.37,11.79,0.002903,671.31,0.4641,0,
2026-05-09T17:40:00+00:00,slice_3,upf_3,UPF,71.35,60.73,14.76,0.001746,656.66,0.4817,0,
2026-05-09T18:00:00+00:00,slice_1,gnb_1,gNB,68.05,61.99,21.64,0.003071,912.68,0.5751,0,
2026-05-09T18:00:00+00:00,slice_1,upf_1,UPF,75.23,58.86,26.61,0.002136,860.46,0.5055,0,
2026-05-09T18:00:00+00:00,slice_1,router_1,Router,72.4,58.41,24.25,0.001739,875.62,0.5638,0,
2026-05-09T18:00:00+00:00,slice_1,app_1,Service,69.01,66.89,27.28,0.005787,885.46,0.5126,0,
2026-05-09T18:00:00+00:00,slice_2,gnb_2,gNB,71.66,58.33,49.77,0.004164,507.08,0.7208,0,
2026-05-09T18:00:00+00:00,slice_2,upf_2,UPF,70.65,66.22,50.92,0.005963,489.16,0.7003,0,
2026-05-09T18:00:00+00:00,slice_3,gnb_3,gNB,67.05,67.74,11.57,0.003701,694.03,0.4885,0,
2026-05-09T18:00:00+00:00,slice_3,upf_3,UPF,75.21,63.62,15.38,0.003093,693.92,0.3998,0,
2026-05-09T18:20:00+00:00,slice_1,gnb_1,gNB,66.1,64.56,21.23,0.004721,867.36,0.4892,0,
2026-05-09T18:20:00+00:00,slice_1,upf_1,UPF,76.42,64.25,23.59,0.001456,885.96,0.5521,0,
2026-05-09T18:20:00+00:00,slice_1,router_1,Router,76.19,63.85,26.97,0.005825,911.04,0.5141,0,
2026-05-09T18:20:00+00:00,slice_1,app_1,Service,70.16,58.32,21.6,0.005198,864.58,0.5151,0,
2026-05-09T18:20:00+00:00,slice_2,gnb_2,gNB,75.71,61.64,49.59,0.005931,523.11,0.6741,0,
2026-05-09T18:20:00+00:00,slice_2,upf_2,UPF,68.37,66.89,51.28,0.005426,541.07,0.6681,0,
2026-05-09T18:20:00+00:00,slice_3,gnb_3,gNB,69.06,61.11,16.48,0.001626,677.95,0.4438,0,
2026-05-09T18:20:00+00:00,slice_3,upf_3,UPF,72.62,66.11,12.3,0.002101,702.12,0.4296,0,
2026-05-09T18:40:00+00:00,slice_1,gnb_1,gNB,77.03,60.18,23.93,0.002488,845.32,0.4867,0,
2026-05-09T18:40:00+00:00,slice_1,upf_1,UPF,76.63,61.61,22.2,0.001219,867.15,0.5107,0,
2026-05-09T18:40:00+00:00,slice_1,router_1,Router,69.17,66.07,21.98,0.001378,920.4,0.5624,0,
2026-05-09T18:40:00+00:00,slice_1,app_1,Service,72.34,57.68,22.47,0.00315,900.06,0.509,0,
2026-05-09T18:40:00+00:00,slice_2,gnb_2,gNB,71.39,59.6,52.61,0.005727,551.15,0.6597,0,
2026-05-09T18:40:00+00:00,slice_2,upf_2,UPF,74.68,62.86,53.1,0.005373,498.51,0.6483,0,
2026-05-09T18:40:00+00:00,slice_3,gnb_3,gNB,67.4,64.87,10.53,0.005637,716.68,0.4403,0,
2026-05-09T18:40:00+00:00,slice_3,upf_3,UPF,75.48,60.47,16.26,0.005409,650.34,0.4724,0,
2026-05-09T19:00:00+00:00,slice_1,gnb_1,gNB,64.29,63.6,25.42,0.003811,905.05,0.5036,0,
2026-05-09T19:00:00+00:00,slice_1,upf_1,UPF,67.45,57.09,24.62,0.005767,879.78,0.5038,0,
2026-05-09T19:00:00+00:00,slice_1,router_1,Router,69.2,65.08,25.81,0.004569,851.78,0.5256,0,
2026-05-09T19:00:00+00:00,slice_1,app_1,Service,65.67,63.46,27.35,0.002885,882.85,0.4882,0,
2026-05-09T19:00:00+00:00,slice_2,gnb_2,gNB,64.58,60.49,53.07,0.004426,492.16,0.6293,0,
2026-05-09T19:00:00+00:00,slice_2,upf_2,UPF,66.98,62.72,52.88,0.000872,493.78,0.6316,0,
2026-05-09T19:00:00+00:00,slice_3,gnb_3,gNB,64.38,66.31,14.12,0.000298,697.0,0.465,0,
2026-05-09T19:00:00+00:00,slice_3,upf_3,UPF,72.14,65.02,11.4,0.003558,655.08,0.4356,0,
2026-05-09T19:20:00+00:00,slice_1,gnb_1,gNB,62.88,65.05,24.37,0.002854,851.02,0.4778,0,
2026-05-09T19:20:00+00:00,slice_1,upf_1,UPF,62.93,60.03,26.15,0.0019,869.22,0.5487,0,
2026-05-09T19:20:00+00:00,slice_1,router_1,Router,69.36,56.91,23.56,0.00439,853.02,0.5596,0,
2026-05-09T19:20:00+00:00,slice_1,app_1,Service,73.41,57.77,22.94,0.00089,814.94,0.5485,0,
2026-05-09T19:20:00+00:00,slice_2,gnb_2,gNB,65.73,63.27,49.16,0.003888,512.85,0.6504,0,
2026-05-09T19:20:00+00:00,slice_2,upf_2,UPF,68.04,56.06,52.76,0.004305,454.92,0.6428,0,
2026-05-09T19:20:00+00:00,slice_3,gnb_3,gNB,64.7,57.38,12.32,2.9e-05,648.28,0.4753,0,
2026-05-09T19:20:00+00:00,slice_3,upf_3,UPF,68.73,56.28,10.32,0.002721,645.92,0.4103,0,
2026-05-09T19:40:00+00:00,slice_1,gnb_1,gNB,71.9,56.72,24.67,0.003626,839.67,0.5239,0,
2026-05-09T19:40:00+00:00,slice_1,upf_1,UPF,70.68,59.33,25.47,0.005171,838.61,0.5396,0,
2026-05-09T19:40:00+00:00,slice_1,router_1,Router,61.3,61.98,23.52,0.005587,796.32,0.4758,0,
2026-05-09T19:40:00+00:00,slice_1,app_1,Service,62.99,56.77,23.16,0.004682,815.1,0.5403,0,
2026-05-09T19:40:00+00:00,slice_2,gnb_2,gNB,71.59,59.78,51.13,0.003694,424.44,0.64,0,
2026-05-09T19:40:00+00:00,slice_2,upf_2,UPF,66.1,63.72,49.56,0.00421,463.07,0.5647,0,
2026-05-09T19:40:00+00:00,slice_3,gnb_3,gNB,65.67,62.21,12.37,0.002961,615.66,0.3947,0,
2026-05-09T19:40:00+00:00,slice_3,upf_3,UPF,70.46,61.73,14.62,0.001065,619.36,0.4579,0,
2026-05-09T20:00:00+00:00,slice_1,gnb_1,gNB,66.09,54.6,25.73,0.003826,785.34,0.4834,0,
2026-05-09T20:00:00+00:00,slice_1,upf_1,UPF,60.59,54.55,20.24,0.005456,744.23,0.4223,0,
2026-05-09T20:00:00+00:00,slice_1,router_1,Router,68.21,55.64,21.28,0.002356,730.73,0.4673,0,
2026-05-09T20:00:00+00:00,slice_1,app_1,Service,65.4,58.51,26.1,9.4e-05,793.14,0.5222,0,
2026-05-09T20:00:00+00:00,slice_2,gnb_2,gNB,60.19,56.69,49.82,0.005735,460.28,0.6375,0,
2026-05-09T20:00:00+00:00,slice_2,upf_2,UPF,69.73,59.39,46.96,0.000122,481.95,0.5651,0,
2026-05-09T20:00:00+00:00,slice_3,gnb_3,gNB,61.28,54.7,13.32,0.004106,604.05,0.3421,0,
2026-05-09T20:00:00+00:00,slice_3,upf_3,UPF,61.68,60.96,11.93,0.003196,571.98,0.3764,0,
2026-05-09T20:20:00+00:00,slice_1,gnb_1,gNB,60.49,59.73,21.8,0.00305,712.72,0.4167,0,
2026-05-09T20:20:00+00:00,slice_1,upf_1,UPF,63.2,54.59,22.74,0.005016,692.28,0.4548,0,
2026-05-09T20:20:00+00:00,slice_1,router_1,Router,63.78,54.49,21.28,0.002585,759.1,0.4575,0,
2026-05-09T20:20:00+00:00,slice_1,app_1,Service,67.82,61.57,24.06,0.002854,761.96,0.4459,0,
2026-05-09T20:20:00+00:00,slice_2,gnb_2,gNB,58.55,61.43,52.47,0.000688,383.96,0.6141,0,
2026-05-09T20:20:00+00:00,slice_2,upf_2,UPF,61.27,56.61,47.05,0.00496,448.91,0.5745,0,
2026-05-09T20:20:00+00:00,slice_3,gnb_3,gNB,57.39,53.7,14.32,0.001121,533.35,0.3009,0,
2026-05-09T20:20:00+00:00,slice_3,upf_3,UPF,58.47,55.62,14.19,0.002139,547.8,0.3377,0,
2026-05-09T20:40:00+00:00,slice_1,gnb_1,gNB,54.55,51.55,21.2,0.000125,694.73,0.3781,0,
2026-05-09T20:40:00+00:00,slice_1,upf_1,UPF,62.08,60.92,24.09,0.00596,713.57,0.3813,0,
2026-05-09T20:40:00+00:00,slice_1,router_1,Router,56.71,51.98,20.91,0.002651,635.39,0.39,0,
2026-05-09T20:40:00+00:00,slice_1,app_1,Service,61.27,58.85,24.28,0.003634,664.77,0.4354,0,
2026-05-09T20:40:00+00:00,slice_2,gnb_2,gNB,61.04,58.3,44.91,0.000914,383.25,0.5874,0,
2026-05-09T20:40:00+00:00,slice_2,upf_2,UPF,62.72,54.19,45.82,0.002236,429.52,0.5074,0,
2026-05-09T20:40:00+00:00,slice_3,gnb_3,gNB,55.23,60.49,11.71,0.002788,553.7,0.2898,0,
2026-05-09T20:40:00+00:00,slice_3,upf_3,UPF,66.09,59.53,9.49,0.003534,561.29,0.2941,0,
2026-05-09T21:00:00+00:00,slice_1,gnb_1,gNB,62.89,52.41,25.91,0.000837,603.59,0.4332,0,
2026-05-09T21:00:00+00:00,slice_1,upf_1,UPF,53.26,50.29,24.99,0.002352,669.65,0.4001,0,
2026-05-09T21:00:00+00:00,slice_1,router_1,Router,60.89,54.51,21.41,0.000844,615.62,0.4183,0,
2026-05-09T21:00:00+00:00,slice_1,app_1,Service,53.15,56.09,24.16,0.001162,631.06,0.4228,0,
2026-05-09T21:00:00+00:00,slice_2,gnb_2,gNB,57.0,55.35,50.57,0.001068,409.54,0.533,0,
2026-05-09T21:00:00+00:00,slice_2,upf_2,UPF,57.5,56.69,50.51,0.001159,398.29,0.5307,0,
2026-05-09T21:00:00+00:00,slice_3,gnb_3,gNB,60.11,59.64,9.34,0.000918,475.46,0.3254,0,
2026-05-09T21:00:00+00:00,slice_3,upf_3,UPF,56.8,54.71,13.45,0.004154,496.05,0.357,0,
2026-05-09T21:20:00+00:00,slice_1,gnb_1,gNB,58.1,58.28,20.02,0.002343,561.39,0.4191,0,
2026-05-09T21:20:00+00:00,slice_1,upf_1,UPF,56.38,51.64,23.92,0.001243,557.85,0.3946,0,
2026-05-09T21:20:00+00:00,slice_1,router_1,Router,54.17,55.68,20.77,0.000167,604.28,0.3158,0,
2026-05-09T21:20:00+00:00,slice_1,app_1,Service,60.96,56.34,21.97,0.004778,605.24,0.3485,0,
2026-05-09T21:20:00+00:00,slice_2,gnb_2,gNB,58.01,58.5,43.81,0.005786,339.47,0.4201,0,
2026-05-09T21:20:00+00:00,slice_2,upf_2,UPF,56.25,50.47,48.88,0.0043,376.38,0.4537,0,
2026-05-09T21:20:00+00:00,slice_3,gnb_3,gNB,59.7,56.71,9.1,0.002437,435.82,0.2995,0,
2026-05-09T21:20:00+00:00,slice_3,upf_3,UPF,58.21,52.16,10.23,0.000894,453.91,0.2998,0,
2026-05-09T21:40:00+00:00,slice_1,gnb_1,gNB,48.64,56.02,25.19,0.005066,583.73,0.3975,0,
2026-05-09T21:40:00+00:00,slice_1,upf_1,UPF,59.87,56.31,25.48,0.000473,583.91,0.3904,0,
2026-05-09T21:40:00+00:00,slice_1,router_1,Router,57.86,53.04,25.25,0.001871,538.14,0.3753,0,
2026-05-09T21:40:00+00:00,slice_1,app_1,Service,51.17,53.79,22.81,0.005373,547.66,0.3194,0,
2026-05-09T21:40:00+00:00,slice_2,gnb_2,gNB,53.78,48.77,45.58,0.003939,309.83,0.4858,0,
2026-05-09T21:40:00+00:00,slice_2,upf_2,UPF,49.17,54.88,44.91,0.005874,321.2,0.4536,0,
2026-05-09T21:40:00+00:00,slice_3,gnb_3,gNB,48.84,55.49,8.82,0.0047,447.64,0.2389,0,
2026-05-09T21:40:00+00:00,slice_3,upf_3,UPF,57.66,53.04,14.45,0.002596,417.65,0.2998,0,
2026-05-09T22:00:00+00:00,slice_1,gnb_1,gNB,54.85,49.49,18.65,0.001993,539.23,0.2896,0,
2026-05-09T22:00:00+00:00,slice_1,upf_1,UPF,49.63,56.55,19.34,0.001918,560.83,0.3477,0,
2026-05-09T22:00:00+00:00,slice_1,router_1,Router,56.53,53.9,22.92,0.005343,573.79,0.2932,0,
2026-05-09T22:00:00+00:00,slice_1,app_1,Service,54.0,56.6,19.08,0.000831,507.02,0.2859,0,
2026-05-09T22:00:00+00:00,slice_2,gnb_2,gNB,50.68,53.27,44.54,0.001344,267.52,0.4625,0,
2026-05-09T22:00:00+00:00,slice_2,upf_2,UPF,57.94,55.09,48.88,0.003162,287.98,0.3702,0,
2026-05-09T22:00:00+00:00,slice_3,gnb_3,gNB,50.9,53.01,14.9,0.003653,389.15,0.2986,0,
2026-05-09T22:00:00+00:00,slice_3,upf_3,UPF,49.55,52.96,13.5,0.001673,399.38,0.217,0,
2026-05-09T22:20:00+00:00,slice_1,gnb_1,gNB,51.1,46.09,19.78,0.000447,545.38,0.3685,0,
2026-05-09T22:20:00+00:00,slice_1,upf_1,UPF,53.41,47.17,22.43,0.001288,499.79,0.3334,0,
2026-05-09T22:20:00+00:00,slice_1,router_1,Router,49.95,50.48,21.74,0.005804,547.41,0.3236,0,
2026-05-09T22:20:00+00:00,slice_1,app_1,Service,49.92,48.81,18.19,0.005237,546.95,0.3687,0,
2026-05-09T22:20:00+00:00,slice_2,gnb_2,gNB,51.74,54.16,47.46,0.004157,311.14,0.3786,0,
2026-05-09T22:20:00+00:00,slice_2,upf_2,UPF,50.57,48.02,47.87,0.004492,278.03,0.3465,0,
2026-05-09T22:20:00+00:00,slice_3,gnb_3,gNB,47.61,54.79,11.41,0.001592,381.39,0.2959,0,
2026-05-09T22:20:00+00:00,slice_3,upf_3,UPF,49.61,53.66,11.68,0.005233,403.12,0.2995,0,
2026-05-09T22:40:00+00:00,slice_1,gnb_1,gNB,45.36,46.13,22.95,0.003535,445.76,0.3524,0,
2026-05-09T22:40:00+00:00,slice_1,upf_1,UPF,53.37,52.46,22.83,0.004652,475.33,0.3503,0,
2026-05-09T22:40:00+00:00,slice_1,router_1,Router,44.99,54.26,24.69,0.001124,493.39,0.3134,0,
2026-05-09T22:40:00+00:00,slice_1,app_1,Service,49.53,45.97,19.99,0.001009,508.36,0.2557,0,
2026-05-09T22:40:00+00:00,slice_2,gnb_2,gNB,54.82,53.31,41.84,0.00276,254.08,0.3731,0,
2026-05-09T22:40:00+00:00,slice_2,upf_2,UPF,55.89,55.06,45.83,0.00266,259.75,0.4082,0,
2026-05-09T22:40:00+00:00,slice_3,gnb_3,gNB,51.73,46.2,11.05,0.0032,354.43,0.2013,0,
2026-05-09T22:40:00+00:00,slice_3,upf_3,UPF,45.15,49.19,12.64,0.00532,341.76,0.2867,0,
2026-05-09T23:00:00+00:00,slice_1,gnb_1,gNB,51.88,46.56,22.1,0.004185,496.53,0.3012,0,
2026-05-09T23:00:00+00:00,slice_1,upf_1,UPF,52.31,48.36,17.92,0.003586,510.66,0.2898,0,
2026-05-09T23:00:00+00:00,slice_1,router_1,Router,53.21,52.34,21.31,0.004628,421.86,0.2842,0,
2026-05-09T23:00:00+00:00,slice_1,app_1,Service,43.27,53.44,22.33,0.000118,481.36,0.2301,0,
2026-05-09T23:00:00+00:00,slice_2,gnb_2,gNB,49.6,50.68,42.62,0.002333,305.1,0.4096,0,
2026-05-09T23:00:00+00:00,slice_2,upf_2,UPF,46.75,51.72,47.77,0.003897,259.79,0.3256,0,
2026-05-09T23:00:00+00:00,slice_3,gnb_3,gNB,53.68,46.27,9.38,0.003999,376.09,0.1898,0,
2026-05-09T23:00:00+00:00,slice_3,upf_3,UPF,45.71,48.03,11.81,0.00527,401.34,0.2384,0,
2026-05-09T23:20:00+00:00,slice_1,gnb_1,gNB,45.2,50.35,20.65,0.005222,450.06,0.2549,0,
2026-05-09T23:20:00+00:00,slice_1,upf_1,UPF,51.77,53.65,20.28,0.00434,487.47,0.2864,0,
2026-05-09T23:20:00+00:00,slice_1,router_1,Router,51.88,53.63,18.58,0.001134,467.51,0.2231,0,
2026-05-09T23:20:00+00:00,slice_1,app_1,Service,42.24,47.38,24.21,0.000757,469.39,0.2181,0,
2026-05-09T23:20:00+00:00,slice_2,gnb_2,gNB,46.04,49.59,40.96,0.00317,301.39,0.4063,0,
2026-05-09T23:20:00+00:00,slice_2,upf_2,UPF,44.06,53.33,43.42,0.002039,232.52,0.3301,0,
2026-05-09T23:20:00+00:00,slice_3,gnb_3,gNB,50.99,47.92,13.82,0.004385,390.41,0.2379,0,
2026-05-09T23:20:00+00:00,slice_3,upf_3,UPF,48.58,46.29,12.25,0.002264,373.82,0.2795,0,
2026-05-09T23:40:00+00:00,slice_1,gnb_1,gNB,41.86,50.17,19.65,0.002897,413.43,0.2724,0,
2026-05-09T23:40:00+00:00,slice_1,upf_1,UPF,45.32,44.03,18.96,0.00471,422.46,0.2323,0,
2026-05-09T23:40:00+00:00,slice_1,router_1,Router,42.03,52.76,20.5,0.005952,395.59,0.3,0,
2026-05-09T23:40:00+00:00,slice_1,app_1,Service,46.6,52.43,23.3,0.003011,447.85,0.2837,0,
2026-05-09T23:40:00+00:00,slice_2,gnb_2,gNB,42.96,47.26,45.32,0.004841,248.39,0.3607,0,
2026-05-09T23:40:00+00:00,slice_2,upf_2,UPF,43.41,52.57,45.59,0.000864,256.12,0.3962,0,
2026-05-09T23:40:00+00:00,slice_3,gnb_3,gNB,48.5,52.96,10.28,0.000567,380.91,0.1826,0,
2026-05-09T23:40:00+00:00,slice_3,upf_3,UPF,52.08,45.05,14.31,7.7e-05,326.05,0.2161,0,
2026-05-10T00:00:00+00:00,slice_1,gnb_1,gNB,46.55,49.41,18.45,0.002164,361.23,0.2117,0,
2026-05-10T00:00:00+00:00,slice_1,upf_1,UPF,44.22,45.84,19.23,0.000959,347.05,0.2584,0,
2026-05-10T00:00:00+00:00,slice_1,router_1,Router,38.04,50.29,19.11,0.002365,340.62,0.2476,0,
2026-05-10T00:00:00+00:00,slice_1,app_1,Service,38.01,47.57,19.56,0.005956,299.6,0.2308,0,
2026-05-10T00:00:00+00:00,slice_2,gnb_2,gNB,47.5,42.91,44.67,0.00344,220.0,0.2619,0,
2026-05-10T00:00:00+00:00,slice_2,upf_2,UPF,41.4,43.18,41.99,0.004181,205.87,0.2649,0,
2026-05-10T00:00:00+00:00,slice_3,gnb_3,gNB,40.48,47.05,14.21,0.002578,257.32,0.1259,0,
2026-05-10T00:00:00+00:00,slice_3,upf_3,UPF,37.72,41.17,8.59,0.00193,213.37,0.1876,0,
2026-05-10T00:20:00+00:00,slice_1,gnb_1,gNB,39.07,43.58,19.34,0.004142,310.56,0.1904,0,
2026-05-10T00:20:00+00:00,slice_1,upf_1,UPF,39.21,42.16,23.46,0.002276,289.43,0.203,0,
2026-05-10T00:20:00+00:00,slice_1,router_1,Router,34.7,41.29,19.1,0.003112,277.44,0.2023,0,
2026-05-10T00:20:00+00:00,slice_1,app_1,Service,42.02,47.24,18.5,0.004706,336.43,0.2055,0,
2026-05-10T00:20:00+00:00,slice_2,gnb_2,gNB,37.86,42.12,43.73,0.001499,161.7,0.2639,0,
2026-05-10T00:20:00+00:00,slice_2,upf_2,UPF,36.68,39.9,45.04,0.001521,177.17,0.208,0,
2026-05-10T00:20:00+00:00,slice_3,gnb_3,gNB,36.39,44.67,8.33,0.000994,283.18,0.1097,0,
2026-05-10T00:20:00+00:00,slice_3,upf_3,UPF,41.76,46.82,11.73,0.004124,241.97,0.1191,0,
2026-05-10T00:40:00+00:00,slice_1,gnb_1,gNB,42.02,43.13,22.83,0.001375,297.63,0.207,0,
2026-05-10T00:40:00+00:00,slice_1,upf_1,UPF,36.1,44.97,19.64,0.000275,335.84,0.1395,0,
2026-05-10T00:40:00+00:00,slice_1,router_1,Router,42.4,42.11,22.3,0.001253,272.36,0.2172,0,
2026-05-10T00:40:00+00:00,slice_1,app_1,Service,42.12,43.38,22.39,0.002968,295.81,0.1366,0,
2026-05-10T00:40:00+00:00,slice_2,gnb_2,gNB,36.79,45.65,43.83,0.001142,173.38,0.2518,0,
2026-05-10T00:40:00+00:00,slice_2,upf_2,UPF,40.43,45.25,40.56,0.003228,148.09,0.2835,0,
2026-05-10T00:40:00+00:00,slice_3,gnb_3,gNB,42.13,46.28,8.85,0.001052,201.96,0.1579,0,
2026-05-10T00:40:00+00:00,slice_3,upf_3,UPF,43.58,44.1,9.27,0.003267,204.1,0.2009,0,
2026-05-10T01:00:00+00:00,slice_1,gnb_1,gNB,36.45,38.73,22.74,0.001221,307.02,0.1706,0,
2026-05-10T01:00:00+00:00,slice_1,upf_1,UPF,42.69,47.21,17.92,0.000121,288.75,0.1291,0,
2026-05-10T01:00:00+00:00,slice_1,router_1,Router,44.23,43.83,18.67,0.004272,308.77,0.1127,0,
2026-05-10T01:00:00+00:00,slice_1,app_1,Service,40.68,44.25,17.82,0.002343,253.44,0.1384,0,
2026-05-10T01:00:00+00:00,slice_2,gnb_2,gNB,36.11,43.93,43.44,0.001633,147.77,0.2389,0,
2026-05-10T01:00:00+00:00,slice_2,upf_2,UPF,44.24,39.99,40.52,0.000416,136.73,0.1588,0,
2026-05-10T01:00:00+00:00,slice_3,gnb_3,gNB,40.77,40.5,106.72,0.005083,203.55,0.0842,1,latency_spike
